_id,business_status,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
5f7df87df9ea96e61672dc99,OPERATIONAL,-33.912422,151.160837,-33.9111559197085,151.1621279302915,-33.9138538802915,151.1594299697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Gasoline Pony,false,"[{""height"":500,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113972382268156435361\"">Gasoline Pony</a>""],""photo_reference"":""CmRaAAAAYoqtd9_85p562ehSbLKqpnN6wUTu5TsnJUaWWZTjQ4NUfDRBLtIjhsX4R4DYBhszsxGqlA_FcZ7d-JKBSri25KKQMglPCqhCULQMK_he0UOUPluZPscOTc_MuTxpJ0roEhDzazQ273upTwBHSnbGomsWGhRY7sLh5keHRYaGvE4UDdxizGcZ0w"",""width"":910}]",ChIJj2ViKmewEmsRPlzEO2trzt4,"35Q6+28 Marrickville NSW, Australia",4RRH35Q6+28,2,4.5,ChIJj2ViKmewEmsRPlzEO2trzt4,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",301,"115 Marrickville Road, Marrickville"
5f7df87df9ea96e61672dc9a,OPERATIONAL,-33.9028898,151.1436402,-33.9014617697085,151.1449397302915,-33.9041597302915,151.1422417697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,The Sausage Factory,false,"[{""height"":3840,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/105145685486063777438\"">The Sausage Factory</a>""],""photo_reference"":""CmRaAAAAZpbTAJoCk1x_crAJQ8Cugf7vmWbflXY0NNRaXBtVxKCRQSf5gvgsmU7jLCevK9kMo1A2Tz4tjt-M3EhcoyQ9njXIscgdDPPEwwMrbj9rwWg-AD924jOKnPPtUQOYwJ5oEhBslTOAlYdESz3Gto7LC09TGhQm88HMP080OAbjKxZL2ZTRj0Gqgg"",""width"":5760}]",ChIJ8eYHfHewEmsRy-b4i-tJpGU,"34WV+RF Dulwich Hill NSW, Australia",4RRH34WV+RF,2,4.5,ChIJ8eYHfHewEmsRy-b4i-tJpGU,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""store"",""establishment""]",148,"380 New Canterbury Road, Dulwich Hill"
5f7df87df9ea96e61672dc9b,OPERATIONAL,-33.8933029,151.1557181,-33.89203801970849,151.1570274302915,-33.89473598029149,151.1543294697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,White Cockatoo Hotel,false,"[{""height"":1477,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/108117516239891917093\"">White Cockatoo Hotel</a>""],""photo_reference"":""CmRaAAAA2p0hTJXKfiED30x25qfF1WnWo4ORuI9KknOKEv3m7ztzSFjOW8pUG_fy-Hk3F1lZsFZB8MB-WifDSrF9-0COvcZP2ZwATFoydMraRD94Z7ok0d2b-Ad3PF38U8wv4qNxEhCDHd865GfTin_7OW6z4N57GhQUwfcqJf8E8dyi3FOSuR5LenNsXw"",""width"":2048}]",ChIJZS9GphOwEmsRv4vvsuL9Sog,"4544+M7 Petersham NSW, Australia",4RRH4544+M7,2,4.3,ChIJZS9GphOwEmsRv4vvsuL9Sog,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",914,"30 Terminus Street, Petersham"
5f7df87df9ea96e61672dc9c,OPERATIONAL,-33.9130556,151.1725,-33.9117493697085,151.1737806802915,-33.9144473302915,151.1710827197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,MANIAX Axe Throwing - SYDNEY,false,"[{""height"":1372,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/114113740448225514172\"">MANIAX Axe Throwing - SYDNEY</a>""],""photo_reference"":""CmRZAAAAkWUs3LIzT_6WzaQEN7st9fQgv6edELCff2yZmFwVbNtAJ0zClxanzLzFX0PrUXgMQuuIa4G5hcmtZmwlhD7O89OS1DRcoCui7NhXsWu1Uw9l66Jdh_NW3oIrgMZ4cIbyEhAINeYTaGjkTluG7ub_ZUJpGhT3uXhW9VerV-WKZOrxfjafdoZ7wQ"",""width"":2436}]",ChIJdVZM9lqwEmsR0kZ0uDYtjpE,"35PF+Q2 St Peters NSW, Australia",4RRH35PF+Q2,,4.8,ChIJdVZM9lqwEmsR0kZ0uDYtjpE,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",557,"2/01/75 Mary Street, St Peters"
5f7df87df9ea96e61672dc9d,OPERATIONAL,-33.9263286,151.1592735,-33.9249576697085,151.1605780302915,-33.9276556302915,151.1578800697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Riverview Pinup Pub Tempe,false,"[{""height"":2448,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/102250929804465338693\"">Dan Karlsson</a>""],""photo_reference"":""CmRaAAAAheNxMigL_u_tE2nloAszWj8muJT2JDg_EjM_1NR3Q-lTjHMY4lbAVdGf6iwOtlM2Cz3HF3pGjelakjpYFGz51rirLxEaJ4cs-Wm7Upo7bx_8sGD3T4d8jt3jxBDCQN_TEhD_UxCaKA89WzAPuUyzacQ7GhThWY8s0RjH-xrVi4uCfWj1bODieg"",""width"":3264}]",ChIJOwv_v42wEmsRK87j7bW-qUw,"35F5+FP Tempe NSW, Australia",4RRH35F5+FP,,3.3,ChIJOwv_v42wEmsRK87j7bW-qUw,GOOGLE,"[""night_club"",""bar"",""point_of_interest"",""establishment""]",6,"900 Princes Highway, Tempe"
5f7df87df9ea96e61672dc9e,OPERATIONAL,-33.9103278,151.1757139,-33.9089004197085,151.1770423802915,-33.9115983802915,151.1743444197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Town & Country Hotel,false,"[{""height"":834,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113139762485176816988\"">Town &amp; Country Hotel</a>""],""photo_reference"":""CmRaAAAA_SCMzd2gPWoWHZH2T0RWPWo9axQqC5TdK1wCLx_DiYvapqWtlpNmaNhm9ckrk7rTRUfxWLaZixehE9G88pTNTiwKL5cpR1YzyCD3PT3swHWs9A1hIxBxt_nmhaPBpohMEhAOYqb2ea5rV4viq2cnXIY6GhT1I8rzCfNKW2yJixjvguQSsd-5RQ"",""width"":960}]",ChIJsa3g80-wEmsR3wfu37FXNNQ,"35QG+V7 St Peters NSW, Australia",4RRH35QG+V7,1,4.2,ChIJsa3g80-wEmsR3wfu37FXNNQ,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",185,"2 Unwins Bridge Road, St Peters"
5f7df87df9ea96e61672dc9f,CLOSED_TEMPORARILY,-33.8987164,151.1725569,-33.8974764197085,151.1739256802915,-33.9001743802915,151.1712277197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Zebra Bar,,"[{""height"":1365,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/109400615506265122233\"">Zebra Bar</a>""],""photo_reference"":""CmRaAAAAVek595_blsAYviDgnUUeHwzZQQrK0NSBjHMfvKUgT_5-j9-gWWDLHifNn1roLmWV0b4tAcjLvIICeZhxT1RyDawX7AjHIXnML9loK1_Fn_TqJqTYMFPqitA3UfYZrS4QEhAh5jZQKq5-pTFfunmRn6tVGhQAe2lYu-L_E01l_usrF-Zw_hmYWA"",""width"":2048}]",ChIJZ3woWTiwEmsR9ToGQQ905hQ,"452F+G2 Enmore NSW, Australia",4RRH452F+G2,,4.7,ChIJZ3woWTiwEmsR9ToGQQ905hQ,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",6,"167 Enmore Road, Enmore"
5f7df87df9ea96e61672dca0,OPERATIONAL,-33.9158174,151.1745662,-33.9143687197085,151.1758343302915,-33.9170666802915,151.1731363697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Oscars Grill,false,"[{""height"":4160,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/109843985127119311759\"">Timoti Jayanimitta</a>""],""photo_reference"":""CmRaAAAANaUMIASksOR4g2cy_2eEGIKYvdKp4ZSJE29Wkb-K5ihTuZivlqQht9ymV5D69Jzt0sGNKSPLfgz8kOEvtbYUq55xNKmzA-PTkpZ8JXifZGndZ-1JEW5_RdE8lsp3-eIfEhCKPqWAAxGt_91aq-P_PHQOGhR4iRe62bXwvWAgTRdk6YREnUs7pQ"",""width"":2340}]",ChIJ97Z_G1qwEmsRnt160oLgHM4,"35MF+MR St Peters NSW, Australia",4RRH35MF+MR,,4.9,ChIJ97Z_G1qwEmsRnt160oLgHM4,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",9,"Southern Cross Hotel, 340 Princes Highway, St Peters"
5f7df87df9ea96e61672dca1,OPERATIONAL,-33.8989762,151.1731862,-33.8975737197085,151.1745264802915,-33.9002716802915,151.1718285197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Jacoby’s Tiki Bar,false,"[{""height"":751,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/106054719730514188109\"">Jacoby’s Tiki Bar</a>""],""photo_reference"":""CmRaAAAAd4uPg2dxs-6IGoVVcM7mYhpyz_8H02s397qJmFktPKBQrfgCOpSnBnnl0aUiZvrnQ4T7Cpr6bG5rcDKy8x-_7HRNic0gsaEdq3WL-1ZhQkeUKWOTYqYzF8t_XnvRsnI5EhDc2KQJlN4eYgoFcBvga-ZjGhRnRYA85olZnhUwLQT8C0l02xIm-g"",""width"":750}]",ChIJafLjQjiwEmsRXoy09xcPE9g,"452F+C7 Enmore NSW, Australia",4RRH452F+C7,2,4.6,ChIJafLjQjiwEmsRXoy09xcPE9g,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",331,"154 Enmore Road, Enmore"
5f7df87df9ea96e61672dca2,OPERATIONAL,-33.898695,151.173345,-33.89742181970851,151.1747063302915,-33.9001197802915,151.1720083697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Stanbuli,false,"[{""height"":2447,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/103159687647561762633\"">Stanbuli</a>""],""photo_reference"":""CmRaAAAA-z-HFRdcYpRYCl-cQ-a6439jNNP568mBKRzRGdtFSUkPXryGNYuVWyyw2kgE9gZJmScGt9woB8Pi7qO9V-ftTqPedyQUu8ooPAHhWLU7TMEg06Ehyy6Rn9X2o9Cm2pLuEhDCqW1SWYRbuTwQQ2IVBszGGhTut7riVeOaBw-gArX7oK0uHtbvGg"",""width"":3264}]",ChIJXWJmTziwEmsRsXVPwmDaCBs,"452F+G8 Enmore NSW, Australia",4RRH452F+G8,2,4.5,ChIJXWJmTziwEmsRsXVPwmDaCBs,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",313,"135 Enmore Road, Enmore"
5f7df87df9ea96e61672dca3,OPERATIONAL,-33.898107,151.174359,-33.8967675697085,151.1758703302915,-33.8994655302915,151.1731723697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Young Henrys,false,"[{""height"":1001,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/116368787958657547774\"">Young Henrys</a>""],""photo_reference"":""CmRaAAAAhB8yx1LERt4GA3wmLFfZbMZnURssT2O4a3H2y5LN7kZAuDQfQuIeTO1KVznJ4tRjdOIiwSwK1etWREXPOpQUzROFVVh-8jPFazl09WN0d3sumWUU6xRqX6NVGjNLqN0OEhAtsoPuRcQJnlom_e02UKx4GhTPLmpSdqs4AX-zRsLrrwen1fwZjg"",""width"":1500}]",ChIJaVOrzTmwEmsRWg9OyFOHzug,"452F+QP Newtown NSW, Australia",4RRH452F+QP,,4.5,ChIJaVOrzTmwEmsRWg9OyFOHzug,GOOGLE,"[""bar"",""food"",""point_of_interest"",""establishment""]",300,"76 Wilford Street, Newtown"
5f7df87df9ea96e61672dca4,OPERATIONAL,-33.8918179,151.1370582,-33.8904772197085,151.1383280302915,-33.8931751802915,151.1356300697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,"Vernon's Bar",false,"[{""height"":600,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/117800389093183314671\"">Vernon&#39;s Bar</a>""],""photo_reference"":""CmRaAAAAslZ8ehKAITwTobslCWAI1lXSYeOjVbsqWjFJF2o1Y2SIejVvdF3bT_oWJIyvm0uu2qS5T8IHyKC91BhOwrTlMam3eXuV0K2yBiYww4HGUbwYNn1WCZbO31T8a9zR-BtyEhB3m5o12zOeGEwX72Z29ho5GhRfXZhe0FtwpRWM3qCUivaVmjEJTw"",""width"":900}]",ChIJx0R-ep-6EmsR0n8iJcUxQlk,"445P+7R Summer Hill NSW, Australia",4RRH445P+7R,,4.4,ChIJx0R-ep-6EmsR0n8iJcUxQlk,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",59,"First Floor, 2 Moonbie Street, Summer Hill"
5f7df87df9ea96e61672dca5,OPERATIONAL,-33.8880093,151.1577672,-33.8866688197085,151.1590425302915,-33.8893667802915,151.1563445697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,"Norton's Irish Pub",false,"[{""height"":3024,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/106942728813323094832\"">David Weiley</a>""],""photo_reference"":""CmRaAAAAB4qcEC83xMwxUIMZuIeVxnKkM-fHEKCvAs9oeMPfHSXc8ZtAN3q_wQBWxOw2tG7jhJ6ED_gyEAEX7g_Es63D_nI40AzV5dZonJ2RPbiij-hJ180tuBmGoiV0y5tiWSUgEhDQz4tQGqzBp-Wpdp9WriS0GhTg54TzUZRmqm1I7LdnM2_UMwvsTg"",""width"":4032}]",ChIJI0nSzBCwEmsRYdQS64yO1us,"4565+Q4 Leichhardt NSW, Australia",4RRH4565+Q4,2,4.2,ChIJI0nSzBCwEmsRYdQS64yO1us,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",427,"1 Norton Street, Leichhardt"
5f7df87df9ea96e61672dca6,OPERATIONAL,-33.8975129,151.1742571,-33.8960988697085,151.1756474302915,-33.8987968302915,151.1729494697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"Trolley'd",true,"[{""height"":829,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/113212982669567611225\"">Trolley&#39;d</a>""],""photo_reference"":""CmRaAAAAyqKrtaR6e1UK_G23_EtPtAzrlbJhYyLqviAJV6OCuA6rw7v5Nt4CFYdhwTLilRbWWLgd1xPABPNgqiY8e623AlNa5kfYzCGvzYeD0lvNSsqAgCLcJAG7v5sRw8EB9eGmEhAFwz1I3G5FTFzHZ2_5DE0wGhTgdD91gVWAFoq6yonNPinu2Jvo2A"",""width"":1024}]",ChIJtQvYytCxEmsR8rKxORj1IuU,"452F+XP Newtown NSW, Australia",4RRH452F+XP,,4.9,ChIJtQvYytCxEmsR8rKxORj1IuU,GOOGLE,"[""bar"",""food"",""point_of_interest"",""establishment""]",35,"2C Gladstone Street, Newtown"
5f7df87df9ea96e61672dca7,OPERATIONAL,-33.8880945,151.1592262,-33.88666996970851,151.1605477302915,-33.8893679302915,151.1578497697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Clarence Hotel,false,"[{""height"":3984,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/111102924446638227623\"">Jared Colby</a>""],""photo_reference"":""CmRaAAAA_oOjc-O2Ro9PSJh56OnFFr5zz2QUtuO94nYloYj4FaXuWFy8beZuyzHsvglazvKspwxylDRiDmzfNzlUI8ZYHDvOnR0fAFj6dV9XUesnXhnYo0ljA8OqueVBkXmJ7BX-EhCx2H6yWPMU6HGxwJgc2JRvGhQFY7hGOrcG64dQtQabTKzaxT6Niw"",""width"":2988}]",ChIJ-WN_FRewEmsR-SNch_xvuR8,"4565+QM Petersham NSW, Australia",4RRH4565+QM,,1,ChIJ-WN_FRewEmsR-SNch_xvuR8,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",1,"450 Parramatta Road, Petersham"
5f7df87ef9ea96e61672dca8,CLOSED_TEMPORARILY,-33.8987469,151.1762113,-33.89730751970851,151.1775479302915,-33.9000054802915,151.1748499697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,The Vintage Cafe,,"[{""height"":3024,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/104530287151331837865\"">The Vintage Café</a>""],""photo_reference"":""CmRaAAAA0-s21jsiAzNm2D7C1LknBV43P86VCcjIiplaVNHHNcJsk-JYZScjSzDFZ0cgpvjlFomjegYNdxq7vnLZ36fyPHp9JwgfR4kOMWUY6b4bp3CUXfzef4ZGJChuAlmccbTgEhCAM6p1mxLqu6-7HG6M51zAGhTKv5vF1bKQsode0PN_4-80PKtRPg"",""width"":4032}]",ChIJA7IedTewEmsR-cLKZplHhQM,"452G+GF Newtown NSW, Australia",4RRH452G+GF,1,4.2,ChIJA7IedTewEmsR-cLKZplHhQM,GOOGLE,"[""cafe"",""bar"",""restaurant"",""food"",""point_of_interest"",""store"",""establishment""]",169,"Shop 1/52-60 Enmore Road, Newtown"
5f7df87ef9ea96e61672dca9,OPERATIONAL,-33.88627160000001,151.1571083,-33.8849125697085,151.1585984302915,-33.8876105302915,151.1559004697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Creek and Cella,false,"[{""height"":1536,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/107507431822987458355\"">Creek and Cella</a>""],""photo_reference"":""CmRaAAAAoeaUmEZSfSD-sjRTV5pLb0ndWUwvzPJ2K1vNjkZkzX-U8cmdztAU6xUqb5Ej1RAFUaogXy1ddUAnM0507tf0R9QqdK4bCGcEH7MjPrnEGtWggZqx9Gu1IY49cF12nn9KEhC9Nv1vlJ2d-bcD1rKAVbzGGhTGd0ZT9b24DidpS8j0XZWBrqtwpg"",""width"":2048}]",ChIJGcZyqBCwEmsRt-feKwj8l7w,"4574+FR Leichhardt NSW, Australia",4RRH4574+FR,2,4.8,ChIJGcZyqBCwEmsRt-feKwj8l7w,GOOGLE,"[""bar"",""food"",""point_of_interest"",""establishment""]",186,"54 Norton Street, Leichhardt"
5f7df87ef9ea96e61672dcaa,OPERATIONAL,-33.8995556,151.177675,-33.89818596970851,151.1791436802915,-33.90088393029151,151.1764457197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Holey Moley Golf Club Newtown,false,"[{""height"":1365,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/100943778943817002995\"">Holey Moley Golf Club Newtown</a>""],""photo_reference"":""CmRaAAAAzHlCNY7rpq4Ggvoh8x-Qg_3ELbgjranZpsrAaCiicYOneQpEHkYcMqtNKdsZUZu-2RdwOu_2VHAHzSnZTEpYg4nhsuMdMxv2AwOUTC5Oi71zhh6LoRwERfOVQMIWyLMoEhCpKIJDTMK43IAdrClZE0FSGhSmVvwOK0838s4IQc1kerSIKD7NEA"",""width"":2048}]",ChIJHXqvrzewEmsRrID2qZbdA60,"452H+53 Newtown NSW, Australia",4RRH452H+53,2,4.2,ChIJHXqvrzewEmsRrID2qZbdA60,GOOGLE,"[""night_club"",""bar"",""point_of_interest"",""establishment""]",801,"387 King Street, Newtown"
5f7df87ef9ea96e61672dcab,OPERATIONAL,-33.8991825,151.1775825,-33.8978140697085,151.1790545802915,-33.9005120302915,151.1763566197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Argie BarGee,false,,ChIJ_4rBqTewEmsRQqVSw-W3_Fg,"452H+82 Newtown NSW, Australia",4RRH452H+82,,3.5,ChIJ_4rBqTewEmsRQqVSw-W3_Fg,GOOGLE,"[""bar"",""food"",""point_of_interest"",""establishment""]",2,"377 King Street, Newtown"
5f7df87ef9ea96e61672dcac,OPERATIONAL,-33.8877182,151.1648902,-33.8863872197085,151.1662868802915,-33.8890851802915,151.1635889197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,Cafe Claire,false,"[{""height"":960,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/107383412207286921581\"">Cafe Claire.</a>""],""photo_reference"":""CmRaAAAAX5G2z3iPV6kWvgqN8eFaQ2A7uv0qZxYCTGTbdHbeACKXJuRDvuaQ5gY611SWN24deIeaoHRRie_3U9_TBy3XIGDcAQOBA1sKgkpBRcYA589XBTSVJrZFv9BndTXvZgtlEhCKmvPMD0YEUlCJfPdh4NNlGhSTWiVznxHxn-Bo42-F3eNRhvfHKA"",""width"":768}]",ChIJF276tiKwEmsRuXZeezNG_q4,"4567+WX Annandale NSW, Australia",4RRH4567+WX,,4.3,ChIJF276tiKwEmsRuXZeezNG_q4,GOOGLE,"[""cafe"",""night_club"",""bakery"",""bar"",""restaurant"",""food"",""point_of_interest"",""store"",""establishment""]",200,"Shop 3/2 Young Street, Annandale"
5f7df87ef9ea96e61672dcad,OPERATIONAL,-33.8856422,151.1574247,-33.8842897697085,151.1587188302915,-33.88698773029149,151.1560208697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Odyssey Bar Restaurant,false,"[{""height"":1836,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/115159272044835371469\"">Si</a>""],""photo_reference"":""CmRaAAAA3Ddw1xA9fZtKBXuXVzLO-QKuWDpdtC0ZTu21uV1-8_a7YepJ60FuuadkCJx3cxoitKJj7RABjtJ7yXcu5ozsF8Olvv3QBiLwsayyQ3RR9x4yDde2Mqrl8yMqCwTSmS3WEhAN8j1K2yoTPRUxLsLqKopnGhT-oC9utku9oGcMjbuHEvs9SBulSw"",""width"":3264}]",ChIJ96HFBBqwEmsRm78HtPnzT4A,"4574+PX Leichhardt NSW, Australia",4RRH4574+PX,2,3.2,ChIJ96HFBBqwEmsRm78HtPnzT4A,GOOGLE,"[""restaurant"",""bar"",""food"",""point_of_interest"",""establishment""]",77,"63 Norton Street, Leichhardt"
5f7df87ef9ea96e61672dcae,OPERATIONAL,-33.8984218,151.1778567,-33.8971336197085,151.1793219302915,-33.8998315802915,151.1766239697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Gurdys,false,"[{""height"":3024,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/105963615989769382952\"">Chris Dale</a>""],""photo_reference"":""CmRaAAAASzvvwbgKDKGV2liVF9k7fEyx4LWmPXJd1IFcbetbaFKuzxN02SetGk5N9D_9ShKtHZcalHAhauGXuaNP2CM_nx8DBxv09j3ktiY4CPVG-Q4YG_Q2THOaft4GLnx8p6YFEhCinxpVu67Wh9WDpw4HiTqhGhRXku8UCxJxEhgujdBa_3bUpZVsBw"",""width"":4032}]",ChIJJeuYHDewEmsRFYXt3O5XJv4,"452H+J4 Newtown NSW, Australia",4RRH452H+J4,2,4.5,ChIJJeuYHDewEmsRFYXt3O5XJv4,GOOGLE,"[""restaurant"",""bar"",""food"",""point_of_interest"",""establishment""]",198,"349 King Street, Newtown"
5f7df87ef9ea96e61672dcaf,OPERATIONAL,-33.8953158,151.1764444,-33.8940458197085,151.1778274802915,-33.89674378029149,151.1751295197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Carlisle Castle Hotel,false,"[{""height"":2187,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/104322780115949391635\"">Carlisle Castle Hotel</a>""],""photo_reference"":""CmRaAAAATYp1ERl17xYaWPpTGhGvV88y3xsSuPdD3f6_W-gEZJyjuEVX0M2shq9-RxoMxSQ-CGZbxWOLyLsblM0OXh1zwIeu14UiRuIuExP4NK0ltNVIC_cmZoYTfttDevsQB9g2EhBqDwT2V1TzRh2Yni96C9aPGhSlasBfGLnwsHknyEtJLuDrjtXdeQ"",""width"":3865}]",ChIJs39CuTCwEmsRTRWwCmC7GX8,"453G+VH Newtown NSW, Australia",4RRH453G+VH,2,4.3,ChIJs39CuTCwEmsRTRWwCmC7GX8,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",336,"17-19 Albermarle Street, Newtown"
5f7df87ef9ea96e61672dcb0,OPERATIONAL,-33.9107196,151.1563386,-33.9093446697085,151.1576398302915,-33.9120426302915,151.1549418697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Lazybones Lounge Restaurant & Bar,false,"[{""height"":533,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/110977200038870275104\"">Lazybones Lounge Restaurant &amp; Bar</a>""],""photo_reference"":""CmRaAAAAwxCf6eWaSfCHZLtJDN0pT2tY2gDMIXXx9Wh0XTrhSHhAleVUdSZXXzzfOH2Eqpqlde8nfwWZCCSC3aU5MKhRmZ6QO5vwjF1q5ZaYNzeWokB294qfMHYunUwfJzWDZT2fEhAVCNpBBsx2pzuUjx4fL_U1GhT9IPU_CHEIvQd7b1Xm8OT02RSung"",""width"":800}]",ChIJyW3bEmSwEmsRWzSMG2zdr6s,"35Q4+PG Marrickville NSW, Australia",4RRH35Q4+PG,2,4.6,ChIJyW3bEmSwEmsRWzSMG2zdr6s,GOOGLE,"[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",829,"294 Illawarra Road, Marrickville"
5f7df87ef9ea96e61672dcb1,OPERATIONAL,-33.8963302,151.1784159,-33.8950015697085,151.1797024802915,-33.8976995302915,151.1770045197085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,212 Blu,false,"[{""height"":2448,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/115345056417049340119\"">cathie lam</a>""],""photo_reference"":""CmRaAAAAO9-_hVjoVI7GR2eZlqVFg3_9ADGvRM-6Kuz3hePecxxPIat7OfmxRRxF5un2QyfGx8SdgE72IZ_B9ePVeqxg5bcwCrhjRpR8ycrNONNrJYiGmhnpRjXSTKsbUeJHc3C-EhA7pbguf2hxqo0TXmQ6l7HwGhQjJVhhEVMbqlwYgbuZ5V5RIMZ7HA"",""width"":3264}]",ChIJu4siKTGwEmsR2oXYsdtZOW0,"453H+F9 Newtown NSW, Australia",4RRH453H+F9,2,4.4,ChIJu4siKTGwEmsR2oXYsdtZOW0,GOOGLE,"[""cafe"",""bar"",""food"",""point_of_interest"",""store"",""establishment""]",172,"212 Australia Street, Newtown"
5f7df87ef9ea96e61672dcb2,OPERATIONAL,-33.89751570000001,151.1792192,-33.8960950697085,151.1804720302915,-33.8987930302915,151.1777740697085,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,Uncle Hops,,"[{""height"":2448,""html_attributions"":[""<a href=\""https://maps.google.com/maps/contrib/118103386380436701353\"">Steve Mavin</a>""],""photo_reference"":""CmRaAAAAOZ8p8pc6Qv_TIiP1XDdKnjUJIoiIY00pjYfktFhWzjY_g6fQpok2sEoIRdQKtEEzU9IsdSLKy7JnUQznLu9bXyRkalhllsGg81naxSh4rMlw47ZBP3mJzPTqrgqmcgMVEhDUj9J0aUd1BV0CAviwc8alGhSZ1fG84ftvcP2XWqNNfLTVreIhVg"",""width"":3264}]",ChIJGf96zzawEmsRfnbQuQ3I7MA,"452H+XM Newtown NSW, Australia",4RRH452H+XM,2,4.1,ChIJGf96zzawEmsRfnbQuQ3I7MA,GOOGLE,"[""bar"",""point_of_interest"",""establishment""]",42,"324 King Street, Newtown"
